Par_ref_offre|Par_cle|Par_nom|Code_rome|Code_OGR|Libelle_metier_OGR|Description|Off_experience_duree_min|Off_experience_duree_max|Exp_cle|Exp_libelle|Dur_cle_experience|Dur_libelle_experience|Off_experience_commentaire|Qua_cle|Qua_libelle|SCN_cle|SCN_libelle|Tfm_cle_1|Tfm_libelle_1|Dfm_cle_1|Dfm_libelle_1|Dfm_exi_cle_1|Dfm_exi_libelle_1|Tfm_cle_2|Tfm_libelle_2|Dfm_cle_2|Dfm_libelle_2|Dfm_exi_cle_2|Dfm_exi_libelle_2|Lan_cle_1|Lan_libelle_1|NVL_cle_1|NVL_libelle_1|"Lan_exi_cle_1 "|"Lan_exi_libelle_1 "|Lan_cle_2|Lan_libelle_2|NVL_cle_2|NVL_libelle_2|"Lan_exi_cle_2 "|"Lan_exi_libelle_2 "|Off_salaire_min|Off_salaire_max|TSA_cle|TSA_libelle|UMO_cle|UMO_libelle|Off_salaire_nb_mois|Off_salaire_cpt_commentaire|Off_travail_hebdo_nb_hh|Off_travail_hebdo_nb_mi|THO_cle|THO_libelle|Off_THO_commentaire|NTC_cle|NTC_libelle|TCO_cle|TCO_libelle|Off_contrat_duree_MO|Off_contrat_duree_JO|Off_adr_id|Off_adr_norme|Off_adr_compl_1|Off_adr_compl_2|Off_adr_no_voie|Off_adr_nom_voie|CPO_cle|COM_cle|COM_libelle|DEP_cle|DEP_libelle|REG_cle|REG_libelle|Pay_cle|Pay_libelle|CON_cle|CON_libelle|Coordonnee_geo_loc_1|Coordonnee_geo_loc_2|PCO_cle_1|PCO_libelle_1|PCO_exi_cle_1|PCO_exi_libelle_1|PCO_cle_2|PCO_libelle_2|PCO_exi_cle_2|PCO_exi_libelle_2|Off_date_creation|Off_date_modification|OST_poste_restant_nb|Off_client_final_siret|Off_client_final_nom|Off_etab_enseigne|Par_URL_offre|Col_cle|Col_nom|Col_URL_offre
668675|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"garde de 3 enfants1 enfant de moins de 1 an en journée2 enfants entre 3 et 5 ans en périscolaire et vacances scolairehoraire : 7h15 - 18h15tous les jours de la semaine sauf le mercreditrajet scolaire du soir a faire être véhiculée"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||71235||71||||01||||||||||||||05/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668675|||
668687|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Remplacement arrêt maladie de plusieurs mois horaire 9 à 12.30 lundi à samedide 18 à 20.30 lundi à vendredilieu de travail FONTAINE"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||90047||38||||01||||||||||||||05/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668687|||
668692|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Nous recherchons une personne pour garder deux enfants: 1 bébé à compter de janvier 2017 à temps plein et une enfant en périscolaire ( petite section) à notre domicile y compris pendant les vacances"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69300||69||||01||||||||||||||05/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668692|||
668695|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"garde d&#39;enfant 14h30 par semaine et temps plein une semaine par période de vacances : trajets Ecole maison, aide aux devoirs, repas, jeux ... Langue anglaise ou espagnol souhaitée"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||63113||63||||01||||||||||||||05/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668695|||
668696|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Recherche employé(e) de maison pour réaliser du ménage et du repassage idéalement le mercredi et le vendredi.Ponctualité et le soucis du travail bien fait sont des qualités qui seront être appréciées."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||77||||01||||||||||||||05/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668696|||
668703|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"personne (jh35ans) en fauteuil roulant électrique cherche aide aux transferts, aide à la douche. 1h/jour max, en soirée (à partir de 21h30, 22h) expérience professionnelle ou familiale nécessaire"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||57463||57||||01||||||||||||||06/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668703|||
668704|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Maman de 2 filles âgées de 9 et 5 ans, je recherche une personne pour les garder les mercredis matins de 7H45 à 12h15."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||14047||14||||01||||||||||||||06/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668704|||
668707|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"bonjour je recherche une Femme non fumeuse dynamique et souriante pour garder les enfants de ma sœur dans mon domicile enfants .(babysitting repassage, courses, cuisine.) merci a vous"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59350||59||||01||||||||||||||06/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668707|||
668717|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Je recherche une personne pour garder mes enfants -11 mois et 4 ans- de 16h30 à 18h30/19h du lundi au vendredi."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||57140||57||||01||||||||||||||06/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668717|||
668719|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Poste à pourvoir pour septembre 2016Garde de 3 enfants : Justin 5 ans, Marcel 2,5 ans et Gabin 2.5 ans.En période scolaire : les lundis, mardis, jeudis et vendredis de 11h45 à 18h30.  Hors période scolaire: mêmes jours mais de 8h à 18h30."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||54521||51||||01||||||||||||||06/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668719|||
668720|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Le Champ-près-FrogesNous recherchons une aide à domicile pour du ménage (principalement) et s&#39;occuper des enfants,  les lundi, mardi, mercredi et jeudi soir de 19h à 20h30"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||38||||01||||||||||||||07/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668720|||
668721|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"||2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||97||||01||||||||||||||07/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668721|||
668722|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"recherche pour la garde de 2 enfants (4.5 ans et 6.5 ans)  pour le 15 septembre : 18 heures / semaine et  pendant les vacances scolaires"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||57463||57||||01||||||||||||||07/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668722|||
668734|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour,        je suis une maman travaillant en horaires atypiques. Je recherche une nounou pour s occuper de ma puce de 4 ans lors de mes déplacements, qui peuvent être samedis, dimanches et jours fériés ."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||95392||95||||01||||||||||||||07/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668734|||
668735|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjourrecherche personne de confiance sérieuse Ét régulière dans son travail pour entretenir d&#39;un appartement  Chez une personne de 87ans secteur Lille Esquermes"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59350||59||||01||||||||||||||19/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668735|||
668739|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"S&#39;occuper de deux enfants de 11 et 15 ans après l&#39;école. Ils sont en garde alternée, emploi en alternance entre Ramonville et Vigoulet. L&#39;aîné est atteint d&#39;un handicap portant essentiellement sur le langage."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||31||||01||||||||||||||07/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668739|||
668741|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"débutant accepté 1 we/mois, 3 nuits, les vendredi,..."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||78||||01||||||||||||||07/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668741|||
668757|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour,je suis à la recherche d&#39;un poste de garde d&#39;enfants à domicile entre 8h30 et 18h du lundi au vendredi: Titulaire du diplôme d&#39;état d&#39;Auxiliaire de Puériculture."|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||92007||92||||01||||||||||||||08/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668757|||
668761|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"dame âgée de 88 ans vivant seule dans grande maison de 2 appartements et bénéficiant d&#39;une aide à la toilette à domicile recherche personne pour occuper appartement T4 contre services."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||74281||74||||01||||||||||||||09/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668761|||
668774|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour nous sommes a la recherche d&#39; une babby sitter pour garder notre petite fille de 3 ans  et demi le Lundi-Mardi et Mercredi soir de 18h45 a 22h toutes les semaines hors vacances scolaires."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||21231||21||||01||||||||||||||09/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668774|||
668775|FEPEM|FEPEM|K1303|11304|"Assistant maternel / Assistante maternelle"|"bonjour je suis a la recherche dune assistante materne pour mon fils de 18 moi du lundi au vendredi et ma fille de 2 an 1/2 il faut la recupere a lecole le midi et ramener a 13h30  plus le soir a 15h45 du lundi au vendredi"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||38076||38||||01||||||||||||||09/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668775|||
668789|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"recherche personne sérieuse pour repassage et entretien de la maison autonome véhicule indispensable  sur SAINT VIANCE (19)"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||19||||01||||||||||||||10/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668789|||
668795|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"cherche garde d&#39;enfants à domicilea aller chercher a l école (à pied 10 minutes)de 16h30 à 19h"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||63282||63||||01||||||||||||||11/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668795|||
668802|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Je recherche une personne sérieuse et motivée pour réaliser 2h/semaine de ménage à mon domicile à Domène.          Paiement par CESU."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||38150||38||||01||||||||||||||11/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668802|||
668803|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour, Nous recherchons une garde à domicile après l&#39;école pour nos filles de 6 et 3 ans (CP et PS maternelle). 4 jours par semaine (lu, ma, je, ve), de 16h30 à 18h30. Activités d&#39;éveil, lecture et aide aux devoirs souhaités."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69300||69||||01||||||||||||||12/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668803|||
668808|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"cherche aide à domicile, 12H/semaine, 3H/j LE MATIN entre 8h30/11h30, lun au vend (sauf merc), possib + si cela se passe bien; cuisine/ménage/repassage/courses; non fumeuse; voiture souhaitée"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||51454||51||||01||||||||||||||11/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668808|||
668809|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"BonjourJe recherche une baby sitter pour emmener et récupérer mon fils de 4 ans à l&#39;école.Je travail en milieu hospitalier donc les horaires varient Pour plus d&#39;informations n&#39;hésitez pas à me contacter."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69300||69||||01||||||||||||||11/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668809|||
668810|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjour je cherche une personne sérieuse pour repassage 1 fois par semaine."|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||82104||16||||01||||||||||||||12/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668810|||
668815|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour,Recherche personne a la retraite pour garder 3 enfants âgés de 8 ans , et deux de 6 ans. 2 soirs par semaine 18h à 20h et 2 samedi par mois 8h30 à 19h30 . Pas de formation exigée .."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||77||||01||||||||||||||12/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668815|||
668829|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Cherche employée de maison de maison concernant: ménage ....de préférence les vendredi  de 14h a   16h   3 semaines par mois ou plus ."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||40184||40||||01||||||||||||||13/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668829|||
668841|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"s&#39;occuper de deux enfants 8 et 9 ans, conduites scolaires, repas, bain le soir et devoirs ainsi entretien de maison et linge des enfants pendant le temps de l&#39;ecole"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59599||59||||01||||||||||||||13/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668841|||
668844|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Aucun diplômeMais expérience de 3mois avec les enfantsJ&#39;ai déjà fait les ménagère chez les particulier les personnes âgées"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||34074||34||||01||||||||||||||13/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668844|||
668845|FEPEM|FEPEM|K2107|18173|"Professeur / Professeure en soutien scolaire"|"Diplômée d&#39;état de pédagogie à Moscou  Propose cours particuliers de langue russe et aide aux devoirs pour niveau ADisponibilité selon  besoins familles0762804532"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||78297||78||||01||||||||||||||13/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668845|||
668846|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Particulier cherche personne soigneuse et compétente pour effectuer ménage et repassage à son domicile à Lons-le-Saunier (39000), plusieurs après-midi par semaine"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||39||||01||||||||||||||13/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668846|||
668849|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Cherchons personne de confiance pour 3 heures de ménage par semaine sur Couzon au Mont d&#39;Or idéalement le vendredi"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||69||||01||||||||||||||14/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668849|||
668859|FEPEM|FEPEM|K1302|15207|Garde-malade|"Je recherche une Auxiliaire de Vie , aide à la personne en ( CDI )   ayant de l&#39;expérience auprès handicapées. Pour les actes essentiels : l&#39;habillage/le déshabillage, la toile"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||38348||38||||01||||||||||||||14/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668859|||
668863|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Cherche auxiliaire de vie SERIEUSE et MOTIVEE, pour un cdi.horaires: 17h30 - 18h30              22h - 23hdu lundi au vendredi.(inclus)et un week end sur 2 . 13h-14h17h30-18h30          22h-23n"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||31555||31||||01||||||||||||||14/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668863|||
668865|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjour je suis une quelqu&#39;un de dynamique ponctuelle j ai travaille je suis sérieuses  et sincère"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||38151||38||||01||||||||||||||14/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668865|||
668869|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"le Mercredi. Garde un enfant (10 ans) la journée + Un adolescent (12 ans) à récupérer au collège et à garder l&#39;après-midi. Préparer le repas. Aide aux devoirs. garde occasionnel le soir."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||07186||70||||01||||||||||||||14/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668869|||
668878|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"personnel polyvalent des services hospitaliers ou assistance auprés adultes"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||43040||43||||01||||||||||||||15/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668878|||
668882|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Dynamique et sérieux je recherche des enfants à garder j&#39;ai effectué de nombreux stages en garderie, créche et centre de loisirs. Je possède le BAFA et le SCp1"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||72181||72||||01||||||||||||||15/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668882|||
668888|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"bonjourje souhaite une personne de 7h35 à17h15 aussi pour porter mes enfants  a l&#39;école et préparation du repas ect"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||33||||01||||||||||||||18/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668888|||
668889|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Recherche auxiliaire de vie pour s&#39;occuper de ma mère de 69ans hospitalisé à domicile"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||83904||83||||01||||||||||||||16/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668889|||
668905|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"recherche personne pour garder ma fille de 4ans à mon domicile , à partir de 4h30 à 7h30, 3 jours 1 semaine sur 2.Permis et véhicule indispensable . Déclaration pajemploie"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||79203||79||||01||||||||||||||17/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668905|||
668907|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Recherche employée de maison pour 2 heures par semaine, le vendredi à partir de 16h00"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||94081||94||||01||||||||||||||17/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668907|||
668910|FEPEM|FEPEM|A1203|16067|"Jardinier / Jardinière"|"j effectue divers travaux chez les ala demande je suis serieux dynamique  avec experience"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||24138||24||||01||||||||||||||19/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668910|||
668911|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Cherche nounou pour s&#39;occuper des enfants de 7 à 8h10 et les conduire à l&#39;école (8h20). Les reprendre à 15h30 ou 17h si TAP et s&#39;en occuper jusque 19h. + Ménage, repas et repassage"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69046||69||||01||||||||||||||17/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668911|||
668921|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"||2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||77||||01||||||||||||||18/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668921|||
668922|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"BonjourNous sommes parents de deux enfants de 21 mois et 7 ans.Nous recherchons une garde à domicile pour quelques heures par semaine pour cette année  évolutif dès l&#39;année prochaine."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||01244||18||||01||||||||||||||18/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668922|||
668923|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|urgent|||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||20004||20||||01||||||||||||||18/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668923|||
668928|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche personne pour sortie d&#39;école Lundi, mardi jeudi :17h30-18h30Mercredi 13h30-18h30Vendredi 16h30-17h30"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||18/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668928|||
668935|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour,  Je suis une infirmiere qui travaille la nuit, Je recherche une femme pour la garde de mes trois filles (5,10 et 13 ans) de 18 h a 8 h. Ceci environ 3 nuit par semaine parfois le WE or vacances scolaires."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||66104||66||||01||||||||||||||19/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668935|||
668937|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Recherchons Assistant de vie pour homme tétraplégique (37 ans). Aide et gestes de soins de la vie quotidienne. Formation assurée.Gardes de 12h, trois fois par semaine. Pour plus de renseignement : nous contacter au 06 30 54 64 24"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||31||||01||||||||||||||04/10/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668937|||
668940|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"BonjourJe suis à la recherche d&#39;un baby-sitter urgemment.êtes vous intéressez? merci de me répondre pour plus de détails.Bien à vous."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69300||69||||01||||||||||||||19/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668940|||
668944|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche garde  pour mes 2 enfants 6 ans et 15 mois en périscolaire les lundis, mardis soir de 17 h à 19 h et le mercredi de 12 h 30 à 14 h30"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||06065||66||||01||||||||||||||19/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668944|||
668954|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Horaires de 6h à 14h une semaine et une semaine de 12h à 20h peut être modifier 4jour par semaine véhicule exiger"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||57||||01||||||||||||||19/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668954|||
668977|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"||2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||71372||71||||01||||||||||||||20/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668977|||
668982|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Cherche personne efficace et motivée, sérieuse, dynamique pour assurer sorties d&#39;école et mercredi."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||62790||60||||01||||||||||||||20/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668982|||
668988|FEPEM|FEPEM|K2107|18173|"Professeur / Professeure en soutien scolaire"|"Recherche   personne qualifiée pour soutien scolaire à mon domicile pour un enfant de CP."|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||78297||78||||01||||||||||||||21/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668988|||
669001|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"bonjourJe recherche quelqu&#39;un pour aller chercher/ accompagner mes filles de 5 et 3 ans à l école les lundis et vendredis de 7h à 8h   et jeudis de 18h15 a 21h15"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||44109||44||||01||||||||||||||21/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=669001|||
669002|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Nous proposons 3 heures de ménage par semaine en une fois. Nous réglons les prestations par chèque emploi service. Nous demeurons près du métro terminus Gallieni (ligne n•3)."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||93006||93||||01||||||||||||||21/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=669002|||
669003|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Cherche une personne qualifiée pour garder ponctuellement mes 3 enfants au domicile et recuperer ma cadette de 7 ans le mardi et vendredi à 15 h."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||91080||91||||01||||||||||||||21/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=669003|||
669016|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Je vous propose mon aide d&#39;argent entre particulier.Mes principes de prêt son essentiellement basée sur la confiance mutuelle, le respect des engagements des deux parties et le respect des normes en matière de prêt et remboursement.contactez moi"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||67482||67||||01||||||||||||||21/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=669016|||
669018|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"je recherche une personne pour entretenir ma maison et éventuellement faire du repassage pour 4 à 6 heures par semaine obligatoirement lundi et/ou vendredi matins"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||89276||89||||01||||||||||||||22/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=669018|||
